,sp,d,fr,sk,sd,n,seed,dens,disc,mxmin,mnmax,eOpt,covCon,delaunayErrEst0.1,rbfErrEst0.1,gpErrEst0.1,delaunayIntError0.1,rbfIntError0.1,gpIntError0.1,mlpIntErr0.1,delaunayErrEst2.0,rbfErrEst2.0,gpErrEst2.0,delaunayIntError2.0,rbfIntError2.0,gpIntError2.0,mlpIntErr2.0
69,sob,6,0.0,0.0,1.0,8192,4,128.0,0.9051389249412732,0.1633139568384842,0.8057218928199806,52.25578117937222,0.9999999999996162,8.125039809341565,0.1492627860326453,4.190658770077003e-05,0.0135221278075548,9.502768984970268e-05,2.9672301338212748e-05,0.0025309823194216,61.64960949495505,0.1819377862264514,0.0260435436188134,0.0675414101642866,0.0059977914792196,0.0052838460825683,0.0035117282349946
70,sob,8,0.0,0.0,1.0,8192,0,32.0,1.5350578400134671,0.3343301011241957,1.3472608995986115,52.246211983900494,0.999633856093176,28.5840263112181,0.1273548109230799,0.0032609823550627,0.0235796570366464,0.0003373372519548,0.0030879567328974,0.0022386801649804,507.9004490000885,0.1423320129688382,0.1025904601215512,0.0553842034405462,0.0012953159074887,0.0262278692995025,0.0093175141841831
71,sob,8,0.0,0.0,1.0,8192,1,32.0,1.5350803389359022,0.3516164343924243,1.3275187942299205,52.25338904479465,0.9999084514561928,38.74824648608188,0.1434018089635206,0.0040264392455069,0.0279159746985846,0.000458543730892,0.0034365620491729,0.0082116320988928,14.872578212962807,0.143970990746777,0.0763788214728686,0.0128923492300638,0.0011777694026304,0.0024940316280508,0.0011042424559047
72,sob,8,0.0,0.0,1.0,8192,2,32.0,1.5350824566259202,0.308405446839636,1.3165545800379728,52.25577183531182,0.9999996423721952,72.16059940066535,0.1482684435127668,0.0041412208620723,0.0259707313125786,0.0002496007115381,0.003546069233298,0.0008518424294151,196.0227687548665,0.1372433259693198,0.1027211697292115,0.0247061787222983,0.0003540667776152,0.0068690521445845,0.0038813223524442
73,sob,8,0.0,0.0,1.0,8192,3,32.0,1.5350958597243365,0.3332019658552684,1.3348571520936066,52.25548216854061,0.999988555973686,11.5990537651204,0.1369496671924961,0.0037763339571744,0.0243860687945941,0.0003659794267445,0.0029451828400117,2.6005676908580355e-06,690.6364612813629,0.3425766629099385,0.1951072124157565,0.0166326820883496,0.0018309551815775,0.0195529823982024,0.0007684439184115
74,sob,8,0.0,0.0,1.0,8192,4,32.0,1.5350914120684092,0.3320616737946368,1.3502606106086108,52.25577650734333,0.9999998211860814,34.32247717022976,0.1510051224351777,0.0039105637825858,0.0276031169577244,0.0003243021221844,0.0034901730698316,6.629037810917948e-05,85.08519201713712,0.1499944559268952,0.0866076229878658,0.0329693658993232,0.0005769833798255,0.000649949714314,0.0114644543142892
75,sob,20,1.0,0.0,1.0,8192,0,0.0078125,16.868099295632888,1.2220003560572867,3.485306289425313,52.24621198389936,0.9996338560931316,797.8851559983356,0.1751811744149932,0.2475430928944846,0.4832310836875192,0.4071379159086161,0.0717868787863552,0.3847293418818905,2904.9726906171986,0.2358989326523611,0.4020071181258303,0.096452841172566,0.0023172076743005,0.0165085912980197,0.0038808086314002
76,sob,20,1.0,0.0,1.0,8192,1,0.0078125,16.873088324621655,1.1515224312225247,3.5088117883525296,52.21749387113843,0.9985362273866312,5681.145982155283,0.2276793657864255,0.2591171914122079,0.4854265722182791,0.4079495696286483,0.0564979402455578,0.3888564209355287,4970.120514090716,0.2296958518009167,0.4020162587594398,0.0965386590295414,0.0010937551228447,0.0018476648130771,0.0034538969058596
77,sob,20,1.0,0.0,1.0,8192,2,0.0078125,16.870080557315195,1.2614600734896246,3.511961585473593,52.25518313318358,0.999977111205267,1749.2490992945538,0.2543442646706059,0.284694016385104,0.4841136560223715,0.4066772006248956,0.1367180537352187,0.38549835655463,1086.4536963167068,0.269575229014774,0.4500671818107759,0.1085635479420036,0.0007742534277378,0.0025930838372866,0.0025848326821132
78,sob,20,1.0,0.0,1.0,8192,3,0.0078125,16.87189125908092,1.2236285258412274,3.459768573855744,52.21748920060411,0.9985360490220584,948.7495363902692,0.2192893829638087,0.2592443350452685,0.4823422781649455,0.406556657747724,0.122524029089869,0.3875863445525168,3003.453228499114,0.243095208182186,0.4083943240721228,0.0838440791498414,0.0017230318190717,0.0138721343167581,0.0060460123997402
79,sob,20,1.0,0.0,1.0,8192,4,0.0078125,16.866832000535737,1.0822503958403549,3.4477291997184243,52.25518315486857,0.999977112035188,3186.9216439420115,0.2080033183275294,0.250961728218559,0.4820398489332754,0.4074747392049125,0.1217559003437847,0.3950136397209431,1088.0861328473054,0.2527261490295041,0.4070937016352814,0.1144369884006283,0.0026054281264423,0.0149753833208691,0.0017437114591588
80,sob,2,1.0,0.0,1.0,8192,0,2048.0,0.1875000047667687,0.0029501512834373,0.0180372432895205,52.25578117937446,1.0,0.0489522751600472,0.1249430169389138,1.2946661644611389e-06,0.0030353341268751,1.122415904752927e-05,0.033485915178251,0.0108916322789188,111.95286368556368,0.5293696880536313,0.0450817828626222,0.3833083268210545,0.8619529881465323,7.126993834342411,0.8181734940876968
81,sob,2,1.0,0.0,1.0,8192,1,2048.0,0.1875000047973738,0.0028522118074082,0.0231166116422767,52.25578110637398,0.9999999986030162,0.0038183664548375,0.0636224716964953,1.2892291811350388e-06,0.0020376177872928,5.6063336148493015e-06,0.0333334584727636,0.006743779228829,6.556505047591953,0.8903215973803004,0.0388021677091819,0.9413529999909204,1.108355220928165,22.920724850552727,1.2141847639828032
82,sob,2,1.0,0.0,1.0,8192,2,2048.0,0.1875000103089856,0.0041723486507854,0.029239978662952,52.25578117937447,1.0,0.0025390221121904,0.0363935954065077,1.2935156647217452e-06,0.0005040759539669,6.085186776694229e-07,0.0331378390740988,0.0015540493126927,189.0604185000286,0.5848360607916525,0.0447411933064199,1.3553780832549311,0.905742962003346,6.677460843515874,1.0728583421711142
83,sob,2,1.0,0.0,1.0,8192,3,2048.0,0.1875000047252373,0.0036457197657976,0.0263288115758231,52.25578117937447,0.9999999999999992,0.0177540699457929,0.0667583984226535,1.2816950258699943e-06,0.0010867365980138,5.022152986255968e-07,0.0335255015149746,0.0063307433152628,2.191132415944563,1.6012359336871511,0.0102425465802029,1.2444692194896825,1.085802607814195,254.2978652345057,1.2495591650091011
84,sob,2,1.0,0.0,1.0,8192,4,2048.0,0.1875000047313015,0.0009157678922026,0.0226033625557849,52.25578117937447,0.9999999999999988,0.0053350967177216,0.0522447463949098,1.2877910746018762e-06,0.0013334302333461,3.232187750751292e-06,0.0331697897750122,0.0024391782963838,32.132700420348456,1.2451242513074363,0.0275754038684737,0.43202829180226,0.7306290294156911,37.09524903477227,0.9639750623039852
85,sob,4,1.0,0.0,1.0,8192,0,512.0,0.4752604893464536,0.0492597179232706,0.2924591060937221,52.25578117937445,1.0,16.498599053300396,0.6768212095481876,4.736727459787847e-06,0.2582406422501134,0.1156693452223148,0.473166098881674,0.0041965949092684,48.4316448817412,1.1901903262437417,0.0070445701880647,0.3129800889078472,0.3964317982525034,34.351308746845696,0.4029458402934192
86,sob,4,1.0,0.0,1.0,8192,1,512.0,0.4752605743160163,0.0476225938057142,0.3047743223857221,52.25563167417142,0.9999942779704722,12.782989960492436,0.3939116101109822,4.435195171730952e-06,0.107928335527072,0.0280009589887706,0.4256527964056706,0.0358214142116992,113.87850830599211,1.1272458620554473,0.0033523063635284,0.0148209343930011,0.0482197233517124,12.495072814210948,0.330435410160159
87,sob,4,1.0,0.0,1.0,8192,2,512.0,0.4752605126690372,0.0846645525008801,0.2903714731003973,52.25578117937445,1.0,2.0756658284071,0.5557656745747802,4.2735287797246445e-06,0.1934785829731223,0.0724195875979698,0.4104404757368355,0.0087181539742694,45.78575770201156,1.190153479044785,0.0092273874200037,0.0248483986539392,0.0676989670180293,16.18046283571561,0.5089532339463957
88,sob,4,1.0,0.0,1.0,8192,3,512.0,0.4752608952123061,0.0375801030206838,0.3256511935295614,52.25577884791705,0.9999999105928664,0.9454851238536626,0.319408337271761,4.329574058864126e-06,0.1164469277763928,0.0428758158315442,0.4501817927897198,0.0096844042118116,2083.7058403790084,0.5485346365982974,0.0392200077287903,0.329117113906013,0.0642402763337962,132.4614293324231,0.8554494990855642
89,sob,4,1.0,0.0,1.0,8192,4,512.0,0.4752597406761523,0.0593968712476905,0.31615191048895,52.25577183531235,0.9999996423721952,1.6050436612353176,0.5425313305708493,3.989834475218531e-06,0.1899820890904814,0.0682037993833179,0.4294186562573165,0.0496166983079602,4053.8099090437927,0.8560928310464169,0.0292291749262299,0.2924060181752524,0.1587184197347647,141.1792041062022,0.0541483729835245
90,sob,6,1.0,0.0,1.0,8192,0,128.0,0.9051383705710014,0.1799541548948907,0.7617258558718527,52.255781033373495,0.9999999944120646,17.96486181788072,0.5717754868825515,5.231091146848382e-05,0.2905385418258038,0.3346167410360288,0.3311353913279146,0.4090898474316055,2050.188522371618,0.8457309833352783,0.0263258269016544,0.0867163142336865,0.0722510572177485,0.5168126021569561,0.2623847175789181
91,sob,6,1.0,0.0,1.0,8192,1,128.0,0.9051385939186556,0.1006017924129409,0.7792050831231365,52.25518315599581,0.999977112078335,6.752221709930639,0.659488269564559,7.226360126287294e-05,0.3983711266741436,0.3718096262278322,0.333774224763369,0.3855583748334448,17.837311916420894,0.7947265978270833,0.0193058286725282,0.152206253253655,0.1512989679347838,2.180243651172056,0.1066040321117813
92,sob,6,1.0,0.0,1.0,8192,2,128.0,0.9051366344376603,0.1422791963672445,0.7754524211277847,52.25578117908932,0.999999999989086,6.319695903420114,0.412133547779794,5.715452261762124e-05,0.4343047022303256,0.4546600260825621,0.4695073747007512,0.4403691666037667,134.23583338860078,0.6183524364087039,0.0260074431371215,0.0425306208674051,0.0417983305552741,7.696292311229439,0.1227356215584643
93,sob,6,1.0,0.0,1.0,8192,3,128.0,0.9051385599861804,0.1799000220175839,0.771601599160615,52.25577650734336,0.9999998211860816,10.741052727854669,0.533100109171791,6.717112817537842e-05,0.4137840004039407,0.4007448232429719,0.4206840614224454,0.3978436167779887,278.7164440575989,0.4712710073599168,0.0745744932815658,0.0422704972638549,0.0022706902371912,6.284564459257749,0.1964286778249877
94,sob,6,1.0,0.0,1.0,8192,4,128.0,0.9051389249412732,0.1633139568384842,0.8057218928199806,52.25578117937222,0.9999999999996162,8.942401813523183,0.5895047644655372,6.316673727836355e-05,0.4380593000959912,0.4701501890412644,0.4581343000780812,0.4596427235720727,66.93161133586662,0.7185527931479726,0.0392560160066901,0.1456760679698601,0.1499111263893291,4.832810990285581,0.2732550329652134
95,sob,8,1.0,0.0,1.0,8192,0,32.0,1.5350578400134671,0.3343301011241957,1.3472608995986115,52.246211983900494,0.999633856093176,28.46660288630856,0.3182853017303647,0.0044382177165865,0.4348849479958653,0.4172554615301142,0.4283356915439303,0.3846363733708702,503.1936166573709,0.3557163436961841,0.1396262684332968,0.0272743994479859,0.009038375035986,0.1853735975595293,0.0361238557689993
96,sob,8,1.0,0.0,1.0,8192,1,32.0,1.5350803389359022,0.3516164343924243,1.3275187942299205,52.25338904479465,0.9999084514561928,37.65743033892162,0.3608854998763711,0.0050080378381484,0.434921282342213,0.4100920003273709,0.4096076978891397,0.4038207092073151,26.27851863820948,0.3623179047662095,0.0949990809860464,0.0118461813835147,0.0279756111437323,0.1910298788914679,0.0713604535800786
97,sob,8,1.0,0.0,1.0,8192,2,32.0,1.5350824566259202,0.308405446839636,1.3165545800379728,52.25577183531182,0.9999996423721952,62.5153062624082,0.328848268313361,0.0051794592463418,0.4276921001635148,0.4008665984636576,0.4060157434281565,0.4149701569548494,130.48894655101287,0.3043953859183177,0.1284742181277376,0.0192547524578123,0.0070597001303302,0.0654195439370166,0.0217245344037025
98,sob,8,1.0,0.0,1.0,8192,3,32.0,1.5350958597243365,0.3332019658552684,1.3348571520936066,52.25548216854061,0.999988555973686,11.532063923911467,0.3218995474986466,0.004526146477293,0.4342354773753529,0.4109433595495396,0.4186161328364276,0.4538855597167116,727.7282055218551,0.8052248321224681,0.2338468557560503,0.0077787521872916,0.0261447197672813,0.1048489705587498,0.0281530760716829
99,sob,8,1.0,0.0,1.0,8192,4,32.0,1.5350914120684092,0.33206167379463686,1.3502606106086108,52.255776507343334,0.9999998211860814,42.92227177930531,0.4114781918124268,0.005694311528326159,0.4371421475399482,0.4121027654306289,0.41525211260220757,0.42063081366017074,88.7043325400327,0.4087241976389379,0.1261124516666555,0.0558538715995916,0.0056127336883451395,0.0002467800909674023,0.02521627975997376
